Date,HSI,NYA,IXIC,000001.SS,N225,N100,399001.SZ,GSPTSE,NSEI,GDAXI,SSMI,TWII,J203.JO
2013-06-26 00:00:00,2644.0116014000005,9067.269531,3376.219971,312.23919920000003,128.3400977,854.95163538,1210.62398432,9920.0773237,55.887001950000005,9688.00808548,8384.81805207,311.3919922,2726.2249217000003
2013-06-27 00:00:00,2657.2104104,9143.549805,3401.860107,312.00191408,132.1354981,863.49163538,1207.09281248,9964.8138423,56.82350098,9748.715,8515.587216450002,315.35599608,2735.8316013000003
2013-06-28 00:00:00,2704.4275778,9112.69043,3403.25,316.67296880000004,136.7732031,858.68483294,1231.1152344,10067.152676299998,58.42200195,9710.2486623,8528.174443290001,322.48839844,2770.4671092000003
2013-06-29 00:00:00,2704.4275778,9112.69043,3403.25,316.67296880000004,136.7732031,858.68483294,1231.1152344,10067.152676299998,58.42200195,9710.2486623,8528.174443290001,322.48839844,2770.4671092000003
2013-06-30 00:00:00,2704.4275778,9112.69043,3403.25,316.67296880000004,136.7732031,858.68483294,1231.1152344,10067.152676299998,58.42200195,9710.2486623,8528.174443290001,322.48839844,2770.4671092000003
2013-07-01 00:00:00,2704.4275778,9167.879883,3434.48999,319.23871088,138.525,866.0048329399999,1234.9567968,10067.152676299998,58.98850098,9740.38230484,8592.587504640001,321.44,2795.2979691000005
2013-07-02 00:00:00,2685.6245507,9144.719727,3433.399902,321.04960944,140.9874023,862.1008182999999,1243.01437504,10108.0723237,58.57549805,9651.1394244,8583.208329870002,320.63439452,2789.1289454
2013-07-03 00:00:00,2619.1503715,9135.089844,3443.669922,319.08287104,140.5555957,852.9263939,1232.59843744,10080.931165999998,57.70899902,9551.77018528,8519.57194329,316.45679688,2754.0316013
2013-07-04 00:00:00,2660.9270896000003,9135.089844,3443.669922,320.97568352,140.18929690000002,876.1063939000001,1248.65757808,10098.361166,58.36950195000001,9753.05827198,8693.06472684,315.7488086,2802.1133987000003
2013-07-05 00:00:00,2711.1070896,9214.169922,3479.379883,321.151836,143.0996973,865.84622684,1257.05437504,10071.9673237,58.67899902,9523.32,8637.997777800001,320.07279296,2741.8879691
2013-07-06 00:00:00,2711.1070896,9214.169922,3479.379883,321.151836,143.0996973,865.84622684,1257.05437504,10071.9673237,58.67899902,9523.32,8637.997777800001,320.07279296,2741.8879691
2013-07-07 00:00:00,2711.1070896,9214.169922,3479.379883,321.151836,143.0996973,865.84622684,1257.05437504,10071.9673237,58.67899902,9523.32,8637.997777800001,320.07279296,2741.8879691
2013-07-08 00:00:00,2675.6846285,9266.299805,3484.830078,313.32367184,141.0933984,880.3763939,1222.02078128,10133.3873237,58.11549805,9721.61884758,8728.462777800001,315.45359376,2785.6620316000003
2013-07-09 00:00:00,2688.7912701,9341.400391,3504.26001,314.47263664,144.7290039,887.2694244,1216.0752344,10206.5926763,58.59,9830.455,8818.05083451,318.84720704,2783.8354691000004
2013-07-10 00:00:00,2717.5928715,9340.679688,3520.76001,321.30015632,144.1659961,889.2458182999999,1256.2,10214.7273237,58.16700195000001,9841.1055756,8848.49832987,320.46759764,2774.6977342000005
2013-07-11 00:00:00,2786.8737299,9493.259766,3578.300049,331.67855472,144.7258008,894.5772122,1309.5632032,10369.4388423,59.35100098,9953.7357621,8864.903891220001,327.18160156000005,2838.01
2013-07-12 00:00:00,2766.046309,9498.5,3600.080078,326.31775392000003,145.0625,892.0151670600001,1282.05437504,10343.626165999998,60.09,10019.57882782,8861.32999536,328.81960936,2851.4423441000004
2013-07-13 00:00:00,2766.046309,9498.5,3600.080078,326.31775392000003,145.0625,892.0151670600001,1282.05437504,10343.626165999998,60.09,10019.57882782,8861.32999536,328.81960936,2851.4423441000004
2013-07-14 00:00:00,2766.046309,9498.5,3600.080078,326.31775392000003,145.0625,892.0151670600001,1282.05437504,10343.626165999998,60.09,10019.57882782,8861.32999536,328.81960936,2851.4423441000004
2013-07-15 00:00:00,2769.4303715,9520.950195,3607.48999,329.50238288,145.0625,897.2977878,1302.0432032,10398.4888423,60.30799805,10046.4676754,8879.056391220001,330.18718752,2851.8098441
2013-07-16 00:00:00,2770.6095118000003,9489.0,3598.5,330.51519536,145.9912012,890.23401464,1309.86882816,10389.0273237,59.5525,10005.2807621,8805.396943290001,330.40441408,2826.9737888000004
2013-07-17 00:00:00,2778.3429882,9523.790039,3610.0,327.18751952,146.1504004,893.8086060999999,1290.2079688,10432.1038423,59.73299805,10070.75806694,8800.24639122,330.3580078,2866.222734200001
2013-07-18 00:00:00,2774.8786910000003,9587.200195,3611.280029,323.74335936,148.085,903.20262074,1264.6832032,10481.9038423,60.38049805,10171.24960968,8801.20084026,327.79519532,2880.332109200001
2013-07-19 00:00:00,2777.1145896000003,9618.5,3587.610107,318.82367184,145.8991016,902.38516706,1226.23843744,10528.6326763,60.29200195000001,10164.51578186,8800.213329870001,322.4811914,2838.4578908
2013-07-20 00:00:00,2777.1145896000003,9618.5,3587.610107,318.82367184,145.8991016,902.38516706,1226.23843744,10528.6326763,60.29200195000001,10164.51578186,8800.213329870001,322.4811914,2838.4578908
2013-07-21 00:00:00,2777.1145896000003,9618.5,3587.610107,318.82367184,145.8991016,902.38516706,1226.23843744,10528.6326763,60.29200195000001,10164.51578186,8800.213329870001,322.4811914,2838.4578908
2013-07-22 00:00:00,2784.145,9650.580078,3600.389893,320.76191408,146.5804004,903.715,1229.4767968,10589.4723237,60.31799805,10163.8926754,8799.469716450001,324.2180078,2862.5835546000003
2013-07-23 00:00:00,2849.0045896,9659.629883,3579.27002,327.02015632,147.78509770000002,899.66459146,1274.1920312,10578.6823237,60.77799805,10143.36117218,8764.848340260001,328.58601564,2882.3599217000005
2013-07-24 00:00:00,2855.9608597,9605.040039,3579.600098,325.33263664,147.3128027,908.7658183,1269.73601568,10518.0088423,59.905,10222.51462944,8794.60750464,327.8476172,2862.0626566000005
2013-07-25 00:00:00,2847.1249222,9635.05957,3605.189941,323.387832,145.6292969,905.59377316,1263.13601568,10515.3526763,59.075,10124.75617218,8730.57167013,326.54320312,2851.7964454000003
2013-07-26 00:00:00,2855.9633986,9620.129883,3613.159912,321.73599616,141.2998047,906.58197072,1254.93757808,10497.7573237,58.86200195000001,10058.79039032,8654.49222684,325.97599608,2834.8466013
2013-07-27 00:00:00,2855.9633986,9620.129883,3613.159912,321.73599616,141.2998047,906.58197072,1254.93757808,10497.7573237,58.86200195000001,10058.79039032,8654.49222684,325.97599608,2834.8466013
2013-07-28 00:00:00,2855.9633986,9620.129883,3613.159912,321.73599616,141.2998047,906.58197072,1254.93757808,10497.7573237,58.86200195000001,10058.79039032,8654.49222684,325.97599608,2834.8466013
2013-07-29 00:00:00,2840.5195507,9571.790039,3599.139893,316.2089648,136.6112988,906.27697072,1226.9664062400002,10515.27,58.31649902,10076.01693306,8673.66194793,323.38,2857.3986329000004
2013-07-30 00:00:00,2854.0149222,9556.169922,3616.469971,318.41023440000004,138.6982031,911.40098536,1236.82718752,10442.8938423,57.55049805,10090.64382782,8669.288613420002,326.5419922,2869.3910546
2013-07-31 00:00:00,2844.8758208,9558.830078,3626.370117,319.007832,136.6832031,917.08622684,1242.46398432,10363.8776763,57.42,10096.68306694,8680.67749536,324.31759764,2890.4987888000005
2013-08-01 00:00:00,2871.5425778,9673.400391,3675.73999,324.65072272000003,140.0576953,927.56598536,1269.08640624,10453.02,57.27850098,10261.09117218,8680.67749536,322.2488086,2933.6573441000005
2013-08-02 00:00:00,2884.826191,9690.070313,3689.590088,324.70687504,144.6616016,928.4077878,1273.8352344,10460.7388423,56.77899902,10256.4673246,8839.962495360001,323.99519532,2919.0133987000004
2013-08-03 00:00:00,2884.826191,9690.070313,3689.590088,324.70687504,144.6616016,928.4077878,1273.8352344,10460.7388423,56.77899902,10256.4673246,8839.962495360001,323.99519532,2919.0133987000004
2013-08-04 00:00:00,2884.826191,9690.070313,3689.590088,324.70687504,144.6616016,928.4077878,1273.8352344,10460.7388423,56.77899902,10256.4673246,8839.962495360001,323.99519532,2919.0133987000004
2013-08-05 00:00:00,2888.8612701,9671.599609,3692.949951,328.07695312000004,142.5804004,929.68877316,1289.66242192,10460.7388423,56.85399902,10246.023457259998,8857.13389122,325.54519532,2926.2750783
2013-08-06 00:00:00,2850.0808986,9614.320313,3665.77002,329.68,144.0105957,926.67540854,1302.90078128,10349.5188423,55.4225,10125.67117218,8876.436943290002,321.55640624,2910.1597658
2013-08-07 00:00:00,2806.5491792000003,9568.259766,3654.01001,327.48447264,138.2494043,926.33377316,1295.37437504,10302.541166,55.19100098,10077.78617218,8853.67056135,316.85160156,2912.0021875
2013-08-08 00:00:00,2815.2645118,9634.700195,3669.120117,327.1832032,136.0555957,932.43377316,1298.3792187200002,10418.9073237,55.656499020000005,10148.35078186,8830.371943290002,316.30679688000004,2922.3012112
2013-08-09 00:00:00,2834.9828715,9622.110352,3660.110107,328.35761712,136.1519043,936.13040854,1303.3552344,10409.9426763,55.656499020000005,10172.7376754,8854.84722684,314.24560548,2922.3012112
2013-08-10 00:00:00,2834.9828715,9622.110352,3660.110107,328.35761712,136.1519043,936.13040854,1303.3552344,10409.9426763,55.656499020000005,10172.7376754,8854.84722684,314.24560548,2922.3012112
2013-08-11 00:00:00,2834.9828715,9622.110352,3660.110107,328.35761712,136.1519043,936.13040854,1303.3552344,10409.9426763,55.656499020000005,10172.7376754,8854.84722684,314.24560548,2922.3012112
2013-08-12 00:00:00,2895.266309,9609.030273,3669.949951,336.20527344000004,135.1942969,936.31336462,1337.07687504,10453.2688423,56.12399902,10198.285,8880.66610878,316.13519532,2974.8110546000003
2013-08-13 00:00:00,2930.3470118000005,9630.570313,3684.439941,336.98496096,138.67000000000002,940.82737926,1338.02406256,10493.026166,56.99299805,10267.22691452,8920.44833451,319.4508008,2987.9746092000005
2013-08-14 00:00:00,2930.3470118000005,9593.5,3669.27002,336.02191408,140.5016016,944.1213939,1333.8895312,10490.6188423,57.42299805,10294.50654274,8966.868340260002,318.05320312,3011.3447658
2013-08-15 00:00:00,2930.1025,9489.290039,3606.120117,333.10078128000004,137.5294043,937.65540854,1316.6192187200002,10544.735,57.42299805,10219.07384758,8860.497495360001,315.49039064,2975.6789454000004
2013-08-16 00:00:00,2927.3153715,9465.589844,3602.780029,330.95230464,136.5011035,941.74237926,1306.89437504,10571.6273237,55.07850098,10238.1673246,8837.05416549,317.0,3012.9476566000003
2013-08-17 00:00:00,2927.3153715,9465.589844,3602.780029,330.95230464,136.5011035,941.74237926,1306.89437504,10571.6273237,55.07850098,10238.1673246,8837.05416549,317.0,3012.9476566000003
2013-08-18 00:00:00,2927.3153715,9465.589844,3602.780029,330.95230464,136.5011035,941.74237926,1306.89437504,10571.6273237,55.07850098,10238.1673246,8837.05416549,317.0,3012.9476566000003
2013-08-19 00:00:00,2920.2808986,9385.889648,3589.090088,333.69632816,137.5812988,934.56877316,1325.71515632,10448.04,54.1475,10206.87384758,8812.75611342,316.00839844,3004.4153125000003
2013-08-20 00:00:00,2856.1375778,9421.55957,3613.590088,331.61519536000003,133.9637988,922.85680244,1317.5295311999998,10516.1826763,54.01450195,10126.03693306,8808.838052070001,313.30599608,2993.5653125000003
2013-08-21 00:00:00,2836.3049611,9339.379883,3599.790039,331.67375008000005,134.2433008,919.92877316,1317.77437504,10435.6726763,53.02549805,10108.20039032,8754.725552070002,313.30599608,2993.3659763000005
2013-08-22 00:00:00,2846.4020507,9425.780273,3638.709961,330.73984368,133.6516992,929.0055756,1319.20640624,10519.7523237,54.08450195,10245.42537056,8867.34610878,312.57519532,3011.0108987000003
2013-08-23 00:00:00,2842.2562701,9474.769531,3657.790039,329.19328128,136.6054981,931.97016706,1306.6047656,10592.7088423,54.7175,10268.72808548,8887.65889122,314.93240236,3009.6445316000004
2013-08-24 00:00:00,2842.2562701,9474.769531,3657.790039,329.19328128,136.6054981,931.97016706,1306.6047656,10592.7088423,54.7175,10268.72808548,8887.65889122,314.93240236,3009.6445316000004
2013-08-25 00:00:00,2842.2562701,9474.769531,3657.790039,329.19328128,136.6054981,931.97016706,1306.6047656,10592.7088423,54.7175,10268.72808548,8887.65889122,314.93240236,3009.6445316000004
2013-08-26 00:00:00,2860.6916403,9432.509766,3657.570068,335.43585936000005,136.3628027,930.5427878,1333.53125008,10591.0488423,54.765,10290.88347702,8904.642216450002,315.79880860000003,3030.3385546
2013-08-27 00:00:00,2843.7200389000004,9288.230469,3578.52002,336.57054688,135.4237012,909.70516706,1334.68312496,10450.696166,52.87450195,10055.9226754,8753.53750464,312.83359376,3015.7979691000005
2013-08-28 00:00:00,2798.2045507,9309.070313,3593.350098,336.20816400000007,133.3845996,907.91180244,1321.50078128,10463.976166,52.85,9952.63788044,8631.37084026,312.98160156,2961.7700000000004
2013-08-29 00:00:00,2821.621309,9315.820313,3620.300049,335.55632816,134.5970996,914.12163538,1314.3184374400005,10544.901166,54.09049805,9997.3507621,8617.54028355,316.70640624,2970.0551566000004
2013-08-30 00:00:00,2825.0779882,9270.660156,3589.870117,335.7411328,133.88860350000002,904.52016706,1312.39687504,10502.7373237,54.71799805,9885.84288044,8598.02693865,320.87560548000005,2955.9837888
2013-08-31 00:00:00,2825.0779882,9270.660156,3589.870117,335.7411328,133.88860350000002,904.52016706,1312.39687504,10502.7373237,54.71799805,9885.84288044,8598.02693865,320.87560548000005,2955.9837888
2013-09-01 00:00:00,2825.0779882,9270.660156,3589.870117,335.7411328,133.88860350000002,904.52016706,1312.39687504,10502.7373237,54.71799805,9885.84288044,8598.02693865,320.87560548000005,2955.9837888
2013-09-02 00:00:00,2882.7941792,9270.660156,3589.870117,335.75167968,135.7291992,919.51401464,1318.97281248,10502.7373237,55.5075,10057.52154274,8759.698329870002,321.55439452,2990.7989454000003
2013-09-03 00:00:00,2911.2954104,9333.490234,3612.610107,339.69792976,139.7844043,914.17040854,1338.88640624,10574.615,53.41450195,9980.46615242,8731.515277800001,323.53480468000004,3002.4575000000004
2013-09-04 00:00:00,2902.408691,9400.240234,3649.040039,340.4188672,140.5387012,915.5855756,1335.19359376,10588.9738423,54.48100098,9999.022304839998,8747.521391220002,323.33759764,2976.5960546
2013-09-05 00:00:00,2937.7361910000004,9420.349609,3658.780029,339.58878912,140.6482031,921.36836462,1325.7695311999998,10661.4326763,55.92950195,10046.67617218,8804.841943290001,326.76400392,2995.8047658
2013-09-06 00:00:00,2940.7586910000005,9439.69043,3660.01001,342.39886720000004,138.6080957,928.8958183,1324.8528124800002,10641.3473237,56.80399902,10096.31730484,8825.365561350001,326.56800780000003,2998.6397658
2013-09-07 00:00:00,2940.7586910000005,9439.69043,3660.01001,342.39886720000004,138.6080957,928.8958183,1324.8528124800002,10641.3473237,56.80399902,10096.31730484,8825.365561350001,326.56800780000003,2998.6397658
2013-09-08 00:00:00,2940.7586910000005,9439.69043,3660.01001,342.39886720000004,138.6080957,928.8958183,1324.8528124800002,10641.3473237,56.80399902,10096.31730484,8825.365561350001,326.56800780000003,2998.6397658
2013-09-09 00:00:00,2957.5845507,9539.929688,3706.179932,354.00257808000003,142.0523047,925.98,1360.75843744,10669.3176763,56.80399902,10097.11078186,8808.69334026,327.68441408,2993.8734763
2013-09-10 00:00:00,2986.9645507,9620.709961,3729.02002,358.07742192,144.23360350000002,940.9005756,1381.86078128,10644.335,58.9675,10304.77884758,8923.48999536,328.35078124,3048.2079691000004
2013-09-11 00:00:00,2981.8282819000005,9655.379883,3725.01001,358.60289056000005,144.25070309999998,941.5472122,1388.10078128,10645.0823237,59.13149902,10364.79117218,8936.95416549,328.35960936000004,3039.3524217000004
2013-09-12 00:00:00,2983.9836910000004,9607.320313,3715.969971,360.89664064,143.8726953,939.88802928,1394.38078128,10541.83,58.50700195,10362.68,8917.129716450001,329.01441408,3062.6610546
2013-09-13 00:00:00,2978.986309,9635.080078,3722.179932,357.79472656,144.0466992,941.88877316,1390.00640624,10560.4223237,58.50600098,10381.492304839998,8922.524165490002,326.7280078,3052.1848441
2013-09-14 00:00:00,2978.986309,9635.080078,3722.179932,357.79472656,144.0466992,941.88877316,1390.00640624,10560.4223237,58.50600098,10381.492304839998,8922.524165490002,326.7280078,3052.1848441
2013-09-15 00:00:00,2978.986309,9635.080078,3722.179932,357.79472656,144.0466992,941.88877316,1390.00640624,10560.4223237,58.50600098,10381.492304839998,8922.524165490002,326.7280078,3052.1848441
2013-09-16 00:00:00,3022.8133208,9704.490234,3717.850098,357.02414064,144.0466992,949.55040854,1385.44,10638.0273237,58.40549805,10507.86,8912.61167013,330.21359376000004,3051.6445316000004
2013-09-17 00:00:00,3013.4675389000004,9738.929688,3745.699951,349.68960944,143.1166992,947.3055756,1359.00484368,10652.3026763,58.50200195000001,10488.279237899998,8896.06193865,329.99121092,3063.4009763000004
2013-09-18 00:00:00,3005.2683986,9887.879883,3783.639893,350.69617184000003,145.0536035,953.18598536,1356.9184374400002,10733.0623237,58.99450195000001,10535.9926754,8938.352504640001,328.36718752,3036.0008987
2013-09-19 00:00:00,3055.3262701000003,9854.759766,3789.379883,350.69617184000003,147.6617969,959.835,1356.9184374400002,10729.2438423,61.15549805,10606.89921936,8982.441943290001,328.36718752,3101.2058987
2013-09-20 00:00:00,3055.3262701000003,9769.730469,3774.72998,350.69617184000003,147.4241992,958.7736061,1356.9184374400002,10629.395,60.12100098,10584.39117218,8996.983052070002,328.36718752,3086.6016013000003
2013-09-21 00:00:00,3055.3262701000003,9769.730469,3774.72998,350.69617184000003,147.4241992,958.7736061,1356.9184374400002,10629.395,60.12100098,10584.39117218,8996.983052070002,328.36718752,3086.6016013000003
2013-09-22 00:00:00,3055.3262701000003,9769.730469,3774.72998,350.69617184000003,147.4241992,958.7736061,1356.9184374400002,10629.395,60.12100098,10584.39117218,8996.983052070002,328.36718752,3086.6016013000003
2013-09-23 00:00:00,3038.3000778,9733.030273,3765.290039,355.3670312,147.4241992,951.72197072,1395.08640624,10633.296165999998,58.8975,10535.05384758,8943.31444329,331.71320312000006,3081.2411329000006
2013-09-24 00:00:00,3013.2750778,9715.209961,3768.25,353.20496096000005,147.32610350000002,955.51622684,1386.3679688000002,10664.5873237,58.92450195000001,10570.81152298,8932.192222200001,331.96480468000004,3081.2411329000006
2013-09-25 00:00:00,3017.2520118,9698.950195,3761.100098,351.76238288,146.2053027,954.91836462,1378.19359376,10654.461166,58.73850098,10572.068457259998,8941.3052778,331.35601563999995,3111.7715237
2013-09-26 00:00:00,3006.253809,9726.259766,3787.429932,344.92945312000006,147.9912012,954.45483294,1350.31515632,10658.527676299998,58.8225,10570.20152298,8948.10944793,327.38720704,3104.5216013000004
2013-09-27 00:00:00,3016.9150778,9684.169922,3781.590088,345.604336,147.6007031,953.17377316,1355.56640624,10660.6026763,58.332001950000006,10567.04191452,8941.050000000001,329.22718752000003,3105.1116796
2013-09-28 00:00:00,3016.9150778,9684.169922,3781.590088,345.604336,147.6007031,953.17377316,1355.56640624,10660.6026763,58.332001950000006,10567.04191452,8941.050000000001,329.22718752000003,3105.1116796
2013-09-29 00:00:00,3016.9150778,9684.169922,3781.590088,345.604336,147.6007031,953.17377316,1355.56640624,10660.6026763,58.332001950000006,10567.04191452,8941.050000000001,329.22718752000003,3105.1116796
2013-09-30 00:00:00,2971.7817194000004,9621.240234,3771.47998,347.94640624,144.55799810000002,946.8786061,1362.33125008,10613.376165999998,57.35299805,10485.16847702,8905.08610878,326.95480468,3082.2279691000003
2013-10-01 00:00:00,2971.7817194000004,9693.269531,3817.97998,347.94640624,144.8471973,955.45516706,1362.33125008,10663.3423237,57.80049805,10600.75037056,8945.500840260001,327.4808008,3076.2571875000003
2013-10-02 00:00:00,2987.9824611,9689.290039,3815.02002,347.94640624,141.7049023,947.69598536,1362.33125008,10656.37,57.80049805,10527.89230484,8840.52833451,328.66078124,3077.7487888000005
2013-10-03 00:00:00,3017.8720507,9619.19043,3774.340088,347.94640624,141.5725,942.4622122,1362.33125008,10570.1326763,59.097001950000006,10527.89230484,8816.175000000001,334.36078124,3080.480156600001
2013-10-04 00:00:00,3008.0100778,9675.709961,3807.75,347.94640624,140.2430957,948.35483294,1362.33125008,10589.721166,59.07299805,10520.02306694,8817.51805671,334.5819922,3074.7975783
2013-10-05 00:00:00,3008.0100778,9675.709961,3807.75,347.94640624,140.2430957,948.35483294,1362.33125008,10589.721166,59.07299805,10520.02306694,8817.51805671,334.5819922,3074.7975783
2013-10-06 00:00:00,3008.0100778,9675.709961,3807.75,347.94640624,140.2430957,948.35483294,1362.33125008,10589.721166,59.07299805,10520.02306694,8817.51805671,334.5819922,3074.7975783
2013-10-07 00:00:00,2986.6133986,9597.540039,3770.379883,347.94640624,138.5332031,946.78098536,1362.33125008,10614.2888423,59.06149902,10481.727695160002,8755.52444793,333.34640624,3060.7989454000003
2013-10-08 00:00:00,3013.2504493,9483.160156,3694.830078,351.71183599999995,138.94610350000002,940.0222122,1389.04484368,10534.6923237,59.28399902,10438.18537056,8689.34665974,335.02601564,3027.7526566000006
2013-10-09 00:00:00,2994.4161910000003,9497.019531,3677.780029,353.88304688,140.3783984,937.46016706,1386.84312496,10566.1488423,60.074501950000005,10390.3623246,8608.338340260001,333.78921876,2994.5909763000004
2013-10-10 00:00:00,2983.6691014000003,9693.969727,3760.75,350.5486328,141.9470996,955.06483294,1389.72640624,10702.3523237,60.20950195,10596.63882782,8714.698886580001,333.78921876,3032.4951566000004
2013-10-11 00:00:00,3018.3816403,9761.759766,3791.870117,356.50335936000005,144.0474023,956.68737926,1398.07515632,10700.4426763,60.96200195,10644.29269516,8809.048886580002,333.97480468000003,3053.4399217000005
2013-10-12 00:00:00,3018.3816403,9761.759766,3791.870117,356.50335936000005,144.0474023,956.68737926,1398.07515632,10700.4426763,60.96200195,10644.29269516,8809.048886580002,333.97480468000003,3053.4399217000005
2013-10-13 00:00:00,3018.3816403,9761.759766,3791.870117,356.50335936000005,144.0474023,956.68737926,1398.07515632,10700.4426763,60.96200195,10644.29269516,8809.048886580002,333.97480468000003,3053.4399217000005
2013-10-14 00:00:00,3018.3816403,9797.179688,3815.280029,358.04367184000006,144.0474023,956.60197072,1401.6159374400002,10700.4426763,61.12700195000001,10643.0476754,8800.62415974,330.95839844000005,3060.6212112000003
2013-10-15 00:00:00,3033.7475389,9726.620117,3794.01001,357.34593744,144.4154004,965.06877316,1392.05437504,10733.145,60.89049805,10741.4173246,8862.62860878,334.71519532,3100.8020316
2013-10-16 00:00:00,3019.6829104,9845.0,3839.429932,350.891836,144.6713965,964.1172122,1366.8592187200002,10754.476166,60.89049805,10792.12,8859.875829870001,333.28718752000003,3109.2608204000003
2013-10-17 00:00:00,3002.3345118,9934.839844,3863.149902,350.16671872,145.8650977,963.58040854,1363.3920312,10820.2123237,60.45850098,10750.61617218,8915.96389122,334.98718752,3115.9884763000005
